X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__;g__	0.720353	0.720353	0.720353	1	1	18	0	0.001	0.637934	0.004392	0.637934	0.004392	0	0.71517	0.001207	0.71517	0.001207	0	0.044892	0.059924	0.059924	0.043544	0.043544	553	826
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	-0.723187	-0.723187	-0.723187	6	6	13	0	0.001	-0.533633	0.02256	-0.533633	0.02256	0	-0.704639	0.001094	-0.704639	0.001094	0	0.044892	0.194182	0.194182	0.041103	0.041103	553	936
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__	0.695136	0.695136	0.695136	1	1	18	0	0.001	0.703979	0.001111	0.703979	0.001111	0	0.692824	0.001436	0.692824	0.001436	0	0.044892	0.021634	0.021634	0.048558	0.048558	553	975
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__	k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__	0.718772	0.718772	0.718772	1	1	18	0	0.001	0.148884	0.555448	0.148884	0.555448	0	0.69453	0.001883	0.69453	0.001883	0	0.044892	0.776734	0.776734	0.057085	0.057085	553	1002
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin515;g__	0.704425	0.704425	0.704425	1	1	18	0	0.001	0.617546	0.006319	0.617546	0.006319	0	0.684211	0.002319	0.684211	0.002319	0	0.044892	0.078035	0.078035	0.064755	0.064755	553	1036
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35;g__	0.717037	0.717037	0.717037	1	1	18	0	0.001	0.622594	0.005788	0.622594	0.005788	0	0.678019	0.002617	0.678019	0.002617	0	0.044892	0.073187	0.073187	0.069303	0.069303	553	1038
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__OM190;o__CL500-15;f__;g__	0.775382	0.775382	0.775382	1	1	18	0	0.001	0.674112	0.002156	0.674112	0.002156	0	0.772193	0.000173	0.772193	0.000173	0	0.044892	0.035625	0.035625	0.012366	0.012366	554	609
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__B97;f__;g__	0.648775	0.648775	0.648775	4	4	11	0	0.001	0.837335	0.000015	0.837335	0.000015	0	0.548959	0.018305	0.548959	0.018305	0	0.044892	0.000733	0.000733	0.190055	0.190055	554	628
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__	0.662603	0.662603	0.662603	4	4	15	0	0.001	0.526241	0.024871	0.526241	0.024871	0	0.624297	0.005617	0.624297	0.005617	0	0.044892	0.207849	0.207849	0.105516	0.105516	554	706
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Skermanella	0.699231	0.699231	0.699231	1	1	18	0	0.001	0.251642	0.313785	0.251642	0.313785	0	0.69708	0.001304	0.69708	0.001304	0	0.044892	0.776734	0.776734	0.045696	0.045696	554	721
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis	0.692176	0.692176	0.692176	4	4	14	0	0.001	0.797867	0.000073	0.797867	0.000073	0	0.625083	0.00554	0.625083	0.00554	0	0.044892	0.002606	0.002606	0.104701	0.104701	554	745
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__	0.688039	0.688039	0.688039	1	1	18	0	0.001	0.451162	0.06021	0.451162	0.06021	0	0.697105	0.001303	0.697105	0.001303	0	0.044892	0.375056	0.375056	0.045678	0.045678	554	808
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Sulfuritalea	0.730766	0.730766	0.730766	4	4	14	0	0.001	0.963947	0	0.963947	0	0	0.636804	0.004484	0.636804	0.004484	0	0.044892	0	0	0.092964	0.092964	554	820
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__;g__	k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__;f__;g__	0.694553	0.694553	0.694553	1	1	18	0	0.001	0.568698	0.013786	0.568698	0.013786	0	0.666368	0.00253	0.666368	0.00253	0	0.044892	0.137169	0.137169	0.068121	0.068121	554	1018
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__;g__	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__	0.67529	0.67529	0.67529	1	1	18	0	0.001	0.126071	0.61815	0.126071	0.61815	0	0.719465	0.000763	0.719465	0.000763	0	0.044892	0.776734	0.776734	0.032801	0.032801	556	566
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__;g__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira	0.75508	0.75508	0.75508	1	1	18	0	0.001	0.731706	0.000558	0.731706	0.000558	0	0.806422	0.000053	0.806422	0.000053	0	0.044892	0.012806	0.012806	0.005401	0.005401	556	580
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__OM190;o__CL500-15;f__;g__	0.685873	0.685873	0.685873	1	1	18	0	0.001	0.221507	0.377045	0.221507	0.377045	0	0.719837	0.000756	0.719837	0.000756	0	0.044892	0.776734	0.776734	0.032617	0.032617	556	609
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__mle1-8;f__;g__	0.767749	0.767749	0.767749	1	1	18	0	0.001	0.825388	0.000025	0.825388	0.000025	0	0.789091	0.000099	0.789091	0.000099	0	0.044892	0.001111	0.001111	0.008371	0.008371	556	625
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	0.734717	0.734717	0.734717	1	1	18	0	0.001	0.43331	0.072442	0.43331	0.072442	0	0.764501	0.00022	0.764501	0.00022	0	0.044892	0.420774	0.420774	0.014536	0.014536	556	703
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;Other;Other	0.621754	0.621754	0.621754	1	1	15	0	0.001	0.959783	0	0.959783	0	0	0.547817	0.018598	0.547817	0.018598	0	0.044892	0	0	0.190898	0.190898	556	748
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__	0.771191	0.771191	0.771191	1	1	18	0	0.001	0.554301	0.016981	0.554301	0.016981	0	0.799176	0.000069	0.799176	0.000069	0	0.044892	0.158923	0.158923	0.00654	0.00654	556	808
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__	0.734574	0.734574	0.734574	1	1	18	0	0.001	0.597573	0.00882	0.597573	0.00882	0	0.769311	0.00019	0.769311	0.00019	0	0.044892	0.099509	0.099509	0.013136	0.013136	556	832
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Cellvibrio	0.708257	0.708257	0.708257	1	1	13	0	0.001	0.724242	0.000677	0.724242	0.000677	0	0.695812	0.001342	0.695812	0.001342	0	0.044892	0.014862	0.014862	0.046513	0.046513	556	915
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__;g__	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter	0.709495	0.709495	0.709495	1	1	18	0	0.001	0.572639	0.013001	0.572639	0.013001	0	0.780542	0.000132	0.780542	0.000132	0	0.044892	0.131595	0.131595	0.01029	0.01029	556	1027
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces	0.682655	0.682655	0.682655	5	5	14	0	0.001	0.336312	0.172392	0.336312	0.172392	0	0.616021	0.006487	0.616021	0.006487	0	0.044892	0.671621	0.671621	0.113703	0.113703	558	637
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acidisphaera	-0.704361	-0.704361	-0.704361	5	5	14	0	0.001	-0.463984	0.052428	-0.463984	0.052428	0	-0.643683	0.003946	-0.643683	0.003946	0	0.044892	0.343349	0.343349	0.086603	0.086603	558	711
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other;Other	0.737027	0.737027	0.737027	1	1	14	0	0.001	0.828349	0.000022	0.828349	0.000022	0	0.663049	0.002706	0.663049	0.002706	0	0.044892	0.001002	0.001002	0.070744	0.070744	558	904
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;Other;Other	0.655234	0.655234	0.655234	7	7	12	0	0.001	0.776943	0.000149	0.776943	0.000149	0	0.456043	0.057152	0.456043	0.057152	0	0.044892	0.004575	0.004575	0.302243	0.302243	558	925
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__C114;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__	0.712569	0.712569	0.712569	3	3	16	0	0.001	0.88256	0.000001	0.88256	0.000001	0	0.698864	0.001252	0.698864	0.001252	0	0.044892	0.000101	0.000101	0.044501	0.044501	559	672
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__C114;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Phyllobacterium	0.706695	0.706695	0.706695	8	8	11	0	0.001	0.643554	0.003955	0.643554	0.003955	0	0.629382	0.005131	0.629382	0.005131	0	0.044892	0.055489	0.055489	0.100324	0.100324	559	688
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__C114;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	0.744719	0.744719	0.744719	3	3	16	0	0.001	0.824347	0.000026	0.824347	0.000026	0	0.71133	0.000933	0.71133	0.000933	0	0.044892	0.00115	0.00115	0.037235	0.037235	559	691
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__C114;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__	0.674153	0.674153	0.674153	7	7	11	0	0.001	0.554667	0.016893	0.554667	0.016893	0	0.579246	0.011765	0.579246	0.011765	0	0.044892	0.158319	0.158319	0.154574	0.154574	559	790
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290;f__;g__	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__	0.733982	0.733982	0.733982	6	6	12	0	0.001	0.669844	0.002356	0.669844	0.002356	0	0.638803	0.005305	0.638803	0.005305	0	0.044892	0.03803	0.03803	0.10228	0.10228	560	634
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__;g__	0.692979	0.692979	0.692979	1	1	17	0	0.001	0.603331	0.008029	0.603331	0.008029	0	0.727554	0.000905	0.727554	0.000905	0	0.044892	0.092937	0.092937	0.036558	0.036558	560	655
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290;f__;g__	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__;g__	0.69692	0.69692	0.69692	2	2	16	0	0.001	0.717543	0.000801	0.717543	0.000801	0	0.595459	0.01051	0.595459	0.01051	0	0.044892	0.016915	0.016915	0.145818	0.145818	560	1035
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290;f__;g__	k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Ellin506	0.725714	0.725714	0.725714	3	3	15	0	0.001	0.657938	0.002997	0.657938	0.002997	0	0.642931	0.004946	0.642931	0.004946	0	0.044892	0.045279	0.045279	0.098237	0.098237	560	1049
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;Other;Other	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other;Other	0.715201	0.715201	0.715201	1	1	18	0	0.001	0.054533	0.829834	0.054533	0.829834	0	0.752716	0.000312	0.752716	0.000312	0	0.044892	0.786607	0.786607	0.018408	0.018408	561	751
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;Other;Other	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Hydrogenophilus	0.749243	0.749243	0.749243	1	1	16	0	0.001	0.741762	0.000425	0.741762	0.000425	0	0.625355	0.005513	0.625355	0.005513	0	0.044892	0.010367	0.010367	0.104422	0.104422	561	815
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;Other;Other	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.715659	0.715659	0.715659	1	1	18	0	0.001	0.348796	0.156018	0.348796	0.156018	0	0.807534	0.000051	0.807534	0.000051	0	0.044892	0.641672	0.641672	0.005243	0.005243	561	972
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;Other;Other	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin515;g__	0.723193	0.723193	0.723193	1	1	18	0	0.001	0.381483	0.118275	0.381483	0.118275	0	0.757485	0.000272	0.757485	0.000272	0	0.044892	0.557818	0.557818	0.016719	0.016719	561	1036
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;Other;Other	k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Chthoniobacter	0.740934	0.740934	0.740934	1	1	18	0	0.001	0.625834	0.005466	0.625834	0.005466	0	0.76103	0.000245	0.76103	0.000245	0	0.044892	0.070239	0.070239	0.015532	0.015532	561	1047
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;Other	0.707386	0.707386	0.707386	2	2	17	0	0.001	0.68133	0.001849	0.68133	0.001849	0	0.643694	0.003945	0.643694	0.003945	0	0.044892	0.0318	0.0318	0.08659	0.08659	562	685
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Methylibium	0.722911	0.722911	0.722911	1	1	18	0	0.001	0.871201	0.000003	0.871201	0.000003	0	0.713731	0.00088	0.713731	0.00088	0	0.044892	0.000176	0.000176	0.035954	0.035954	562	770
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira	0.70038	0.70038	0.70038	2	2	17	0	0.001	0.523598	0.025741	0.523598	0.025741	0	0.654247	0.003222	0.654247	0.003222	0	0.044892	0.212829	0.212829	0.077957	0.077957	563	580
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__	k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	0.705159	0.705159	0.705159	2	2	17	0	0.001	0.591636	0.0097	0.591636	0.0097	0	0.6973	0.001297	0.6973	0.001297	0	0.044892	0.106602	0.106602	0.045537	0.045537	563	602
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__	k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__;g__	0.763093	0.763093	0.763093	2	2	17	0	0.001	0.756259	0.000282	0.756259	0.000282	0	0.743525	0.000405	0.743525	0.000405	0	0.044892	0.007522	0.007522	0.021778	0.021778	563	610
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__	0.731128	0.731128	0.731128	3	3	15	0	0.001	0.661626	0.002785	0.661626	0.002785	0	0.548024	0.018545	0.548024	0.018545	0	0.044892	0.042926	0.042926	0.190898	0.190898	563	686
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__	0.684237	0.684237	0.684237	2	2	17	0	0.001	0.690723	0.001505	0.690723	0.001505	0	0.686339	0.001659	0.686339	0.001659	0	0.044892	0.027231	0.027231	0.05283	0.05283	563	763
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__;g__	0.699753	0.699753	0.699753	2	2	17	0	0.001	0.744957	0.000389	0.744957	0.000389	0	0.618852	0.006178	0.618852	0.006178	0	0.044892	0.009662	0.009662	0.110747	0.110747	563	785
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__	0.73697	0.73697	0.73697	2	2	17	0	0.001	0.658507	0.002963	0.658507	0.002963	0	0.707621	0.001019	0.707621	0.001019	0	0.044892	0.044918	0.044918	0.039342	0.039342	563	832
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__NB1-i;g__	0.734428	0.734428	0.734428	2	2	17	0	0.001	0.698305	0.001268	0.698305	0.001268	0	0.704416	0.0011	0.704416	0.0011	0	0.044892	0.023939	0.023939	0.04115	0.04115	563	889
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__	k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3;f__;g__	0.707097	0.707097	0.707097	3	3	15	0	0.001	0.764351	0.000221	0.764351	0.000221	0	0.639614	0.004258	0.639614	0.004258	0	0.044892	0.00623	0.00623	0.090306	0.090306	563	1023
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__	k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__OR-59	0.716227	0.716227	0.716227	2	2	17	0	0.001	0.773525	0.000166	0.773525	0.000166	0	0.652468	0.003336	0.652468	0.003336	0	0.044892	0.004987	0.004987	0.079463	0.079463	563	1050
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301;g__	k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;Other;Other	0.709605	0.709605	0.709605	4	4	15	0	0.001	0.618808	0.006182	0.618808	0.006182	0	0.552806	0.017343	0.552806	0.017343	0	0.044892	0.076814	0.076814	0.185604	0.185604	563	1059
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas	k__Bacteria;p__Planctomycetes;c__OM190;o__CL500-15;f__;g__	0.721026	0.721026	0.721026	1	1	18	0	0.001	0.650447	0.003469	0.650447	0.003469	0	0.700118	0.001216	0.700118	0.001216	0	0.044892	0.050382	0.050382	0.043746	0.043746	564	609
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas	k__Bacteria;p__Planctomycetes;c__Pla3;o__;f__;g__	0.649086	0.649086	0.649086	1	1	18	0	0.001	0.491203	0.038443	0.491203	0.038443	0	0.658698	0.002952	0.658698	0.002952	0	0.044892	0.279796	0.279796	0.074085	0.074085	564	626
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__UD5;g__	0.656999	0.656999	0.656999	1	1	18	0	0.001	0.595303	0.009149	0.595303	0.009149	0	0.653677	0.003259	0.653677	0.003259	0	0.044892	0.102181	0.102181	0.078486	0.078486	564	750
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;Other;Other	0.73696	0.73696	0.73696	1	1	18	0	0.001	0.724723	0.000668	0.724723	0.000668	0	0.754953	0.000293	0.754953	0.000293	0	0.044892	0.014728	0.014728	0.017583	0.017583	564	791
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__	0.696272	0.696272	0.696272	1	1	15	0	0.001	0.504042	0.032936	0.504042	0.032936	0	0.620677	0.005985	0.620677	0.005985	0	0.044892	0.252309	0.252309	0.108971	0.108971	564	971
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__	0.726248	0.726248	0.726248	1	1	18	0	0.001	0.625021	0.005546	0.625021	0.005546	0	0.757911	0.000268	0.757911	0.000268	0	0.044892	0.070966	0.070966	0.016568	0.016568	565	726
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	0.731472	0.731472	0.731472	2	2	17	0	0.001	0.272829	0.273357	0.272829	0.273357	0	0.723604	0.000688	0.723604	0.000688	0	0.044892	0.776734	0.776734	0.030669	0.030669	565	742
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__	0.703482	0.703482	0.703482	3	3	16	0	0.001	0.585171	0.010738	0.585171	0.010738	0	0.662881	0.002715	0.662881	0.002715	0	0.044892	0.114527	0.114527	0.070857	0.070857	565	777
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales;f__Procabacteriaceae;g__	0.759545	0.759545	0.759545	3	3	16	0	0.001	0.523815	0.025669	0.523815	0.025669	0	0.78068	0.000132	0.78068	0.000132	0	0.044892	0.212445	0.212445	0.010273	0.010273	565	806
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87;f__;g__	k__Bacteria;p__TM6;c__SJA-4;o__;f__;g__	0.748738	0.748738	0.748738	3	3	12	0	0.001	0.682748	0.001794	0.682748	0.001794	0	0.714507	0.000863	0.714507	0.000863	0	0.044892	0.031095	0.031095	0.035524	0.035524	565	1011
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87;f__;g__	k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__S-BQ2-57;f__;g__	0.702873	0.702873	0.702873	2	2	17	0	0.001	0.465127	0.051773	0.465127	0.051773	0	0.743418	0.000406	0.743418	0.000406	0	0.044892	0.340568	0.340568	0.021814	0.021814	565	1032
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__	k__Bacteria;p__OP3;c__koll11;o__;f__;g__	0.75721	0.75721	0.75721	1	1	18	0	0.001	0.696686	0.001316	0.696686	0.001316	0	0.703513	0.001123	0.703513	0.001123	0	0.044892	0.024601	0.024601	0.04173	0.04173	566	596
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__	0.715079	0.715079	0.715079	1	1	17	0	0.001	0.813586	0.00004	0.813586	0.00004	0	0.725901	0.000649	0.725901	0.000649	0	0.044892	0.001631	0.001631	0.029585	0.029585	566	690
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter	0.720238	0.720238	0.720238	1	1	16	0	0.001	0.472719	0.047578	0.472719	0.047578	0	0.673246	0.002195	0.673246	0.002195	0	0.044892	0.322101	0.322101	0.062599	0.062599	566	704
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__	0.806112	0.806112	0.806112	1	1	18	0	0.001	0.887363	0.000001	0.887363	0.000001	0	0.800905	0.000065	0.800905	0.000065	0	0.044892	0.000078	0.000078	0.006259	0.006259	566	706
