X var	Y var	MIC (strength)	MIC-p^2 (nonlinearity)	MAS (non-monotonicity)	MEV (functionality)	MCN (complexity)	Linear regression (p)	rawp	BH	BY
k__Bacteria;p__WS3;c__PRR-12;Other;Other	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.56366	0.47673464	0	0.56366	2	0.29483113	0.040558583	0.04239666	0.405771198039656
k__Bacteria;p__WS3;c__PRR-12;o__PBS-III-9;f__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Frankiaceae	0.56366	0.55632305	0	0.56366	2	0.08565598	0.040558583	0.04239666	0.405771198039656
k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__	0.56366	0.10973632	0	0.56366	2	0.6737386	0.040558583	0.04239666	0.405771198039656
k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__CV106	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__	0.56366	0.3168011	0	0.56366	2	0.496849	0.040558583	0.04239666	0.405771198039656
k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__CV106	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__	0.56366	0.35604668	0	0.56366	2	0.45564607	0.040558583	0.04239666	0.405771198039656
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11;f__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.56366	-0.29458278	0	0.56366	2	0.92641395	0.040558583	0.04239666	0.405771198039656
k__Bacteria;p__WWE1;c__[Cloacamonae];o__[Cloacamonales];f__SHA-116	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Thermogemmatisporales;f__	0.56366	0.25364846	0	0.56366	2	0.55678684	0.040558583	0.04239666	0.405771198039656
k__Bacteria;p__[Caldithrix];c__KSB1;o__Ucn15732;f__	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	0.56366	0.33909816	0	0.56366	2	0.4738796	0.040558583	0.04239666	0.405771198039656
k__Bacteria;p__[Caldithrix];c__KSB1;o__Ucn15732;f__	k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__	0.56366	-0.055909276	0	0.56366	2	0.78712726	0.040558583	0.04239666	0.405771198039656
SulfateSulfur_ppm	k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__	0.56366	0.15095857	0	0.56366	2	0.64241844	0.040558583	0.04239666	0.405771198039656
Mg_ppm	k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14;f__	0.56366	0.52586293	0	0.56366	2	0.19441476	0.040558583	0.04239666	0.405771198039656
k__Archaea;p__[Parvarchaeota];c__[Parvarchaea];o__YLA114;f__	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__CCA47	0.55772	0.5414532	0	0.55772	2	-0.12754145	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246;f__	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__SAGMA-X	0.55772	0.5562876	0	0.55772	2	0.03784765	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__	k__Bacteria;p__Acidobacteria;c__Solibacteres;Other;Other	0.55772	-0.2167294	0	0.55772	2	0.88002807	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__	k__Bacteria;p__Acidobacteria;c__RB25;o__;f__	0.55772	-0.4125473	0	0.55772	2	0.9850215	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__Ellin6075	0.55772	0.55184543	0	0.55772	2	0.07664582	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Glycomycetaceae	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246;f__	0.55772	0.48087522	0	0.55772	2	0.2772089	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptosporangiaceae	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__11-24;f__	0.55772	0.55547494	0	0.55772	2	-0.047382217	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__WCHB1-81;f__At425_EubF1	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246;f__	0.55772	0.5329457	0	0.55772	2	0.15739866	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Armatimonadetes;c__0319-6E2;o__;f__	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__	0.55772	-0.11627489	0	0.55772	2	0.8209719	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Armatimonadetes;c__SHA-37;o__;f__	k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae	0.55772	0.4240806	0	0.55772	2	0.3655672	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales];f__	k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae	0.55772	0.3849575	0	0.55772	2	-0.4156471	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;Other	k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__;f__	0.55772	0.52524865	0	0.55772	2	-0.18019803	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;Other	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;Other	0.55772	0.341384	0	0.55772	2	0.46511936	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;Other	k__Bacteria;p__Acidobacteria;c__Solibacteres;Other;Other	0.55772	0.55733985	0	0.55772	2	0.019497408	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;Other	k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__	0.55772	0.55748963	0	0.55772	2	-0.01517835	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;Other	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae	0.55772	0.5576794	0	0.55772	2	-0.006372492	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__	0.55772	0.21936318	0	0.55772	2	0.58168447	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__WCHB1-81;f__At425_EubF1	0.55772	0.265407	0	0.55772	2	0.5406598	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae	0.55772	0.54597783	0	0.55772	2	-0.10836134	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__	k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40;f__	0.55772	0.4739645	0	0.55772	2	0.28940544	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;Other;Other;Other	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;Other	0.55772	-0.35673946	0	0.55772	2	0.95627373	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales;f__Ardenscatenaceae	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__	0.55772	0.47000748	0	0.55772	2	0.29616302	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39;f__	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__	0.55772	0.49721992	0	0.55772	2	0.24596763	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SHA-20;f__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae	0.55772	0.4608904	0	0.55772	2	0.31117454	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15;f__	k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__	0.55772	0.046455145	0	0.55772	2	0.71502787	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15;f__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SHA-31	0.55772	-0.25480503	0	0.55772	2	0.9014017	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__pLW-97;f__	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__	0.55772	0.47086912	0	0.55772	2	0.29470477	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae]	k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20;f__	0.55772	0.5309683	0	0.55772	2	0.16355947	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae]	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae	0.55772	0.44199938	0	0.55772	2	0.34017733	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae]	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__DRC31;f__	0.55772	0.5187179	0	0.55772	2	0.1974895	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__;f__	k__Bacteria;p__Acidobacteria;c__Solibacteres;Other;Other	0.55772	0.42589545	0	0.55772	2	-0.3630765	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__SAR202;o__;f__	k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae]	0.55772	0.3854636	0	0.55772	2	0.41503784	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__TK10;o__;f__	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__Ellin6075	0.55772	-0.0015054941	0	0.55772	2	0.7478138	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23	k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__	0.55772	0.5173297	0	0.55772	2	0.20097342	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;Other	k__Archaea;p__Crenarchaeota;c__MCG;o__;f__	0.55772	0.46138665	0	0.55772	2	-0.31037617	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;Other	k__Bacteria;p__Acidobacteria;c__OS-K;o__;f__	0.55772	0.5576734	0	0.55772	2	0.006828168	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;Other	k__Bacteria;p__Acidobacteria;c__RB25;o__;f__	0.55772	-0.28455305	0	0.55772	2	0.91775435	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;Other	k__Bacteria;p__Acidobacteria;c__Solibacteres;Other;Other	0.55772	-0.12460166	0	0.55772	2	0.82602763	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;Other	k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20;f__	0.55772	0.45387027	0	0.55772	2	0.32225725	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;Other	k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__	0.55772	0.20486596	0	0.55772	2	0.5940152	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;Other	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae	0.55772	-0.18687725	0	0.55772	2	0.8629005	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;Other	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SHA-31	0.55772	-0.15504062	0	0.55772	2	0.8442515	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;Other	k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae]	0.55772	-0.25822592	0	0.55772	2	0.90329725	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;Other	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;Other;Other	0.55772	0.056126356	0	0.55772	2	0.70823276	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__FFCH4570	k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__	0.55772	0.35129637	0	0.55772	2	0.4543387	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722;f__	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246;f__	0.55772	0.35895807	0	0.55772	2	0.44582728	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722;f__	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__	0.55772	0.42253143	0	0.55772	2	0.36767998	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722;f__	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	0.55772	0.10644159	0	0.55772	2	0.6717726	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722;f__	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__	0.55772	0.07513112	0	0.55772	2	0.6946862	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__FBP;c__;o__;f__	k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__	0.55772	0.51686555	0	0.55772	2	0.2021248	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__258ds10;f__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermacoccaceae	0.55772	0.42252856	0	0.55772	2	-0.36768386	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40	0.55772	0.5565571	0	0.55772	2	-0.03410121	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;Other	0.55772	0.55700773	0	0.55772	2	-0.02668819	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__mb2424	0.55772	0.5561894	0	0.55772	2	-0.0391231	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__	0.55772	0.5114541	0	0.55772	2	0.2150951	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__	0.55772	0.490449	0	0.55772	2	0.25936654	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;Other	0.55772	0.45601696	0	0.55772	2	0.31890917	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae	0.55772	0.29771346	0	0.55772	2	0.5099084	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__	0.55772	0.5363777	0	0.55772	2	0.14608987	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	k__Archaea;p__Crenarchaeota;c__MBGA;Other;Other	0.55772	0.2760182	0	0.55772	2	-0.5307559	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae	0.55772	0.5049861	0	0.55772	2	0.22963865	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;Other	0.55772	0.55474836	0	0.55772	2	-0.05451266	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	k__Bacteria;p__Acidobacteria;c__Solibacteres;Other;Other	0.55772	0.51841235	0	0.55772	2	0.19826154	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae]	0.55772	0.5573745	0	0.55772	2	0.018589122	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08;f__	k__Bacteria;p__BHI80-139;c__;o__;f__	0.55772	0.41231564	0	0.55772	2	-0.38131925	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__GN04;c__;o__;f__	k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Scytonemataceae	0.55772	0.5264942	0	0.55772	2	-0.1767082	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__GN04;c__MSB-5A5;o__;f__	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__MVS-65	0.55772	-0.11233002	0	0.55772	2	0.81856585	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__;f__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15;f__	0.55772	0.06401193	0	0.55772	2	0.70264363	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;Other;Other	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Glycomycetaceae	0.55772	0.41439378	0	0.55772	2	0.3785845	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;Other;Other	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__	0.55772	0.5465463	0	0.55772	2	0.10570595	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae	0.55772	0.40693223	0	0.55772	2	-0.38831404	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__;f__	0.55772	-0.03696525	0	0.55772	2	0.7711584	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	k__Bacteria;p__Acidobacteria;c__Solibacteres;Other;Other	0.55772	-0.04523748	0	0.55772	2	0.7765034	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__	0.55772	-0.06825787	0	0.55772	2	0.79118764	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae	0.55772	0.13830653	0	0.55772	2	0.6476214	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SB-34;f__	0.55772	0.309264	0	0.55772	2	0.49845362	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae]	0.55772	0.24528316	0	0.55772	2	0.5589605	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__;f__	0.55772	0.31188303	0	0.55772	2	-0.4958195	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__B10-SB3A;f__	0.55772	0.417228	0	0.55772	2	-0.37482262	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	k__Bacteria;p__Chloroflexi;c__SAR202;o__;f__	0.55772	0.52784944	0	0.55772	2	0.1728311	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	0.55772	0.42401475	0	0.55772	2	0.36565727	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__	k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__	0.55772	0.45255676	0	0.55772	2	0.32428882	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__LD1;c__;o__;f__	k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;Other	0.55772	-0.09706098	0	0.55772	2	0.8091854	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__NKB19;c__TSBW08;o__;f__	k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40;f__	0.55772	0.37516093	0	0.55772	2	0.4272693	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__NKB19;c__TSBW08;o__;f__	k__Bacteria;p__Bacteroidetes;Other;Other;Other	0.55772	0.4556389	0	0.55772	2	0.31950137	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__NKB19;c__TSBW08;o__;f__	k__Bacteria;p__Chlamydiae;c__Chlamydiia;Other;Other	0.55772	0.31058517	0	0.55772	2	0.49712658	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__NKB19;c__TSBW08;o__;f__	k__Bacteria;p__Chloroflexi;Other;Other;Other	0.55772	0.28612685	0	0.55772	2	0.521146	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__NKB19;c__TSBW08;o__;f__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales;f__Ardenscatenaceae	0.55772	0.37909484	0	0.55772	2	0.4226407	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__NKB19;c__TSBW08;o__;f__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39;f__	0.55772	0.40777177	0	0.55772	2	0.38723153	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__NKB19;c__TSBW08;o__;f__	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;Other;Other	0.55772	0.06059879	0	0.55772	2	0.70506823	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__NKB19;c__TSBW08;o__;f__	k__Bacteria;p__Chloroflexi;c__SAR202;o__;f__	0.55772	-0.14579207	0	0.55772	2	0.83875626	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__NKB19;c__TSBW08;o__;f__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.55772	0.4388819	0	0.55772	2	0.34472904	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__NKB19;c__TSBW08;o__;f__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__SBYG_4172	0.55772	0.33814186	0	0.55772	2	0.46859166	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermacoccaceae	0.55772	0.55110836	0	0.55772	2	0.08131217	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	0.55772	-0.069818854	0	0.55772	2	0.7921735	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__	0.55772	0.1650106	0	0.55772	2	0.6266653	0.04239666	0.04239666	0.405771198039656
k__Bacteria;p__OD1;c__ABY1;o__;f__	k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__	0.55772	0.5215591	0	0.55772	2	0.1901601	0.04239666	0.04239666	0.405771198039656
