X var	Y var	MIC (strength)	MIC-p^2 (nonlinearity)	MAS (non-monotonicity)	MEV (functionality)	MCN (complexity)	Linear regression (p)	rawp	BH	BY
k__Bacteria;p__OD1;c__	k__Bacteria;p__Gemmatimonadetes;c__Gemm-2	0.73944	0.051586866	0	0.73944	2	0.8293691	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__OD1;c__ZB2	k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.73944	0.43152002	0	0.73944	2	0.5549054	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__OP11;c__	k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22	0.73944	0.40362334	0	0.73944	2	0.5794969	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__OP11;c__	k__Bacteria;p__Chlorobi;Other	0.73944	0.43563956	0	0.73944	2	0.55118096	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5	k__Bacteria;p__Acidobacteria;c__S035	0.73944	0.00053596497	0	0.73944	2	0.8595953	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5	k__Bacteria;p__Acidobacteria;c__Sva0725	0.73944	0.48696092	0	0.73944	2	-0.502473	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5	k__Bacteria;p__Bacteroidetes;c__SM1A07	0.73944	0.2077992	0	0.73944	2	0.72913706	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.73944	0.069404244	0	0.73944	2	0.81855714	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	0.73944	0.01996094	0	0.73944	2	0.8482211	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5	k__Bacteria;p__Chloroflexi;c__P2-11E	0.73944	0.61362815	0	0.73944	2	-0.35469973	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__ODP123	k__Bacteria;p__Actinobacteria;c__OPB41	0.73944	-0.019561172	0	0.73944	2	0.87120676	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__ODP123	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	0.73944	0.09963912	0	0.73944	2	0.79987556	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__ODP123	k__Bacteria;p__Gemmatimonadetes;c__Gemm-2	0.73944	0.28060803	0	0.73944	2	0.6773714	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__OM190	k__Bacteria;p__Actinobacteria;c__Rubrobacteria	0.73944	-0.0025670528	0	0.73944	2	0.86139834	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__OM190	k__Bacteria;p__Bacteroidetes;Other	0.73944	0.053581357	0	0.73944	2	0.8281658	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__OM190	k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.73944	-0.10892737	0	0.73944	2	0.9210686	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__OM190	k__Bacteria;p__Chlorobi;c__OPB56	0.73944	-0.07056433	0	0.73944	2	0.9000024	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__OM190	k__Bacteria;p__Chloroflexi;Other	0.73944	-0.0077424645	0	0.73944	2	0.86439717	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__OM190	k__Bacteria;p__Chloroflexi;c__Ellin6529	0.73944	-0.018650234	0	0.73944	2	0.8706838	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__OM190	k__Bacteria;p__NC10;c__wb1-A12	0.73944	-0.05904734	0	0.73944	2	0.8935812	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.73944	-0.015961647	0	0.73944	2	0.8691385	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.73944	-0.21611124	0	0.73944	2	0.977523	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	-0.24875957	0	0.73944	2	0.9940823	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	k__Bacteria;p__Acidobacteria;c__S035	0.73944	-0.20400047	0	0.73944	2	0.97130865	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	k__Bacteria;p__Bacteroidetes;c__SM1A07	0.73944	0.17826307	0	0.73944	2	0.74911743	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	k__Bacteria;p__Chlorobi;c__Ignavibacteria	0.73944	0.6843012	0	0.73944	2	0.2348166	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	k__Bacteria;p__Chloroflexi;c__C0119	0.73944	0.4804846	0	0.73944	2	0.5088766	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.73944	0.00083756447	0	0.73944	2	0.8594198	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	k__Bacteria;p__Chloroflexi;c__P2-11E	0.73944	0.5715976	0	0.73944	2	-0.4096858	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	k__Bacteria;p__Chloroflexi;c__SAR202	0.73944	0.5360286	0	0.73944	2	0.45101157	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	k__Bacteria;p__FCPU426;c__	0.73944	0.6822352	0	0.73944	2	0.23917535	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5	0.73944	-0.16267312	0	0.73944	2	0.9497964	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	k__Bacteria;p__Planctomycetes;c__ODP123	0.73944	-0.19922453	0	0.73944	2	0.96884704	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla3	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.73944	0.17271227	0	0.73944	2	0.7528132	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla3	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.73944	0.24200165	0	0.73944	2	0.7052931	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla3	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	0.29609042	0	0.73944	2	0.66584504	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla3	k__Bacteria;p__Acidobacteria;c__S035	0.73944	0.29069343	0	0.73944	2	0.6698855	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla3	k__Bacteria;p__Bacteroidetes;c__SM1A07	0.73944	0.11426997	0	0.73944	2	0.79067695	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla3	k__Bacteria;p__Chlorobi;c__Ignavibacteria	0.73944	0.57878375	0	0.73944	2	0.40081954	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla3	k__Bacteria;p__Chloroflexi;c__C0119	0.73944	0.42782977	0	0.73944	2	0.5582206	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla3	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.73944	0.55477035	0	0.73944	2	0.4297321	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla3	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	0.73944	0.42457297	0	0.73944	2	0.56113017	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla3	k__Bacteria;p__Chloroflexi;c__P2-11E	0.73944	0.25519204	0	0.73944	2	-0.6958793	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla3	k__Bacteria;p__Planctomycetes;c__Phycisphaerae	0.73944	0.32297066	0	0.73944	2	0.6453444	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla4	k__Bacteria;p__Acidobacteria;c__AT-s2-57	0.73944	0.23796153	0	0.73944	2	0.70815146	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla4	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.73944	0.048834324	0	0.73944	2	0.8310269	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla4	k__Bacteria;p__Bacteroidetes;c__SM1A07	0.73944	0.33319664	0	0.73944	2	0.63737226	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla4	k__Bacteria;p__Chloroflexi;c__C0119	0.73944	0.48673967	0	0.73944	2	0.5026931	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla4	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.73944	0.13610727	0	0.73944	2	0.77674496	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla4	k__Bacteria;p__Planctomycetes;c__Phycisphaerae	0.73944	-0.08727485	0	0.73944	2	0.90923864	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__Pla4	k__Bacteria;p__Planctomycetes;c__Pla3	0.73944	0.5161465	0	0.73944	2	0.47253945	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Planctomycetes;c__[Brocadiae]	k__Bacteria;p__OD1;c__ABY1	0.73944	0.5233102	0	0.73944	2	0.4648977	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;Other	k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22	0.73944	0.22034186	0	0.73944	2	0.7204847	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;Other	k__Bacteria;p__Elusimicrobia;c__Endomicrobia	0.73944	0.5006218	0	0.73944	2	0.48869035	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__	k__Bacteria;p__Chloroflexi;c__Ellin6529	0.73944	0.3100601	0	0.73944	2	0.6552709	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	0.7199976	0	0.73944	2	0.1394362	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	k__Bacteria;p__Acidobacteria;c__iii1-8	0.73944	0.43395373	0	0.73944	2	0.55270815	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	k__Bacteria;p__Chloroflexi;c__C0119	0.73944	0.6031872	0	0.73944	2	0.3691244	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.73944	-0.09361541	0	0.73944	2	0.9127187	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	k__Bacteria;p__Acidobacteria;c__S035	0.73944	-0.031333566	0	0.73944	2	0.87793714	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	k__Bacteria;p__Bacteroidetes;c__SM1A07	0.73944	0.05945623	0	0.73944	2	0.8246113	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.73944	0.07124519	0	0.73944	2	0.81743187	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	k__Bacteria;p__Chloroflexi;c__P2-11E	0.73944	0.3374785	0	0.73944	2	-0.63400435	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	k__Bacteria;p__Chloroflexi;c__S085	0.73944	-0.06638813	0	0.73944	2	0.8976793	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.73944	0.48350918	0	0.73944	2	0.5058961	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	k__Bacteria;p__Acidobacteria;c__DA052	0.73944	0.2878875	0	0.73944	2	0.67197657	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	k__Bacteria;p__Acidobacteria;c__OS-K	0.73944	0.34904954	0	0.73944	2	0.62481236	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	k__Bacteria;p__Acidobacteria;c__S035	0.73944	0.6460642	0	0.73944	2	0.30557454	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	k__Bacteria;p__Bacteroidetes;c__SM1A07	0.73944	0.20496398	0	0.73944	2	0.7310787	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	k__Bacteria;p__Chlorobi;c__OPB56	0.73944	0.3068462	0	0.73944	2	0.65771866	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	k__Bacteria;p__Chloroflexi;Other	0.73944	0.18472058	0	0.73944	2	0.7447949	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	k__Bacteria;p__Chloroflexi;c__C0119	0.73944	-0.029209971	0	0.73944	2	0.87672687	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	k__Bacteria;p__GN04;c__GN15	0.73944	-0.056220412	0	0.73944	2	0.891998	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	k__Bacteria;p__NKB19;c__TSBW08	0.73944	-0.018974543	0	0.73944	2	0.87087	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	k__Bacteria;p__Planctomycetes;c__OM190	0.73944	0.28865853	0	0.73944	2	0.67140263	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Spirochaetes;c__GN05	k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia]	0.73944	0.32354236	0	0.73944	2	0.6449013	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Spirochaetes;c__[Brevinematae]	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.73944	0.6040641	0	0.73944	2	0.3679346	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__TM6;c__SBRH58	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	0.041799903	0	0.73944	2	0.83524853	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__TM6;c__SBRH58	k__Bacteria;p__Acidobacteria;c__S035	0.73944	0.16430032	0	0.73944	2	0.75837964	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__TM6;c__SBRH58	k__Bacteria;p__Bacteroidetes;c__SM1A07	0.73944	0.32096714	0	0.73944	2	0.6468948	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__TM6;c__SBRH58	k__Bacteria;p__Chloroflexi;c__P2-11E	0.73944	0.60937965	0	0.73944	2	-0.36063883	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__TM6;c__SBRH58	k__Bacteria;p__Planctomycetes;c__Pla4	0.73944	-0.0018129349	0	0.73944	2	0.8609605	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__TM6;c__SJA-4	k__Bacteria;p__Chlorobi;Other	0.73944	0.29842642	0	0.73944	2	0.66408855	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__TM6;c__SJA-4	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.73944	0.6752012	0	0.73944	2	0.2534538	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Tenericutes;c__Mollicutes	k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes	0.73944	0.6481929	0	0.73944	2	0.30207142	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Tenericutes;c__Mollicutes	k__Bacteria;p__OD1;c__ABY1	0.73944	0.53240883	0	0.73944	2	0.45500678	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.73944	0.16924489	0	0.73944	2	0.75511265	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	0.119441986	0	0.73944	2	0.78739953	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	k__Bacteria;p__Bacteroidetes;c__SM1A07	0.73944	0.05343336	0	0.73944	2	0.8282552	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	k__Bacteria;p__Chloroflexi;c__SAR202	0.73944	0.62135315	0	0.73944	2	0.3436377	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5	0.73944	0.09019381	0	0.73944	2	0.8057582	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	k__Bacteria;p__Planctomycetes;c__ODP123	0.73944	-0.0013999939	0	0.73944	2	0.86072063	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	k__Bacteria;p__Planctomycetes;c__Pla3	0.73944	0.38123354	0	0.73944	2	0.59850353	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae]	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.73944	-0.11932933	0	0.73944	2	0.9266981	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae]	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	-0.04735726	0	0.73944	2	0.88701594	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae]	k__Bacteria;p__Bacteroidetes;c__SM1A07	0.73944	0.21563655	0	0.73944	2	0.72374266	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae]	k__Bacteria;p__Chlamydiae;c__Chlamydiia	0.73944	0.4450132	0	0.73944	2	0.5426111	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae]	k__Bacteria;p__Planctomycetes;c__Phycisphaerae	0.73944	-0.021911383	0	0.73944	2	0.87255454	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae]	k__Bacteria;p__Planctomycetes;c__Pla3	0.73944	0.12989056	0	0.73944	2	0.7807365	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae]	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.73944	0.7268936	0	0.73944	2	0.11201092	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae]	k__Bacteria;p__Planctomycetes;c__[Brocadiae]	0.73944	0.4255372	0	0.73944	2	0.5602703	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae]	k__Bacteria;p__Tenericutes;c__Mollicutes	0.73944	0.39338347	0	0.73944	2	0.5882657	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WPS-2;c__	k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.73944	0.70626086	0	0.73944	2	-0.18215142	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS4;c__	k__Bacteria;p__Acidobacteria;c__AT-s2-57	0.73944	-0.18827468	0	0.73944	2	0.96317947	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS4;c__	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.73944	-0.114287555	0	0.73944	2	0.9239738	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS4;c__	k__Bacteria;p__Acidobacteria;c__OS-K	0.73944	0.72318083	0	0.73944	2	0.12751159	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS4;c__	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	-0.048746467	0	0.73944	2	0.88779867	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS4;c__	k__Bacteria;p__Actinobacteria;c__OPB41	0.73944	-0.13733006	0	0.73944	2	0.93636	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS4;c__	k__Bacteria;p__Chlorobi;c__Ignavibacteria	0.73944	0.7098147	0	0.73944	2	0.17212	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS4;c__	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	0.73944	0.34312394	0	0.73944	2	0.6295364	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS4;c__	k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5	0.73944	0.23225117	0	0.73944	2	0.7121719	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS4;c__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae	0.73944	-0.025739133	0	0.73944	2	0.8747452	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS4;c__	k__Bacteria;p__Planctomycetes;c__Pla3	0.73944	0.14083445	0	0.73944	2	0.77369606	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS4;c__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.73944	0.024919093	0	0.73944	2	0.8452934	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS4;c__	k__Bacteria;p__TM6;c__SBRH58	0.73944	0.33872083	0	0.73944	2	0.63302386	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS4;c__	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.73944	0.1539011	0	0.73944	2	0.76520514	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS5;c__	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota	0.73944	0.058257878	0	0.73944	2	0.8253376	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS5;c__	k__Bacteria;p__Actinobacteria;c__Rubrobacteria	0.73944	-0.059789896	0	0.73944	2	0.8939966	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS5;c__	k__Bacteria;p__Bacteroidetes;Other	0.73944	0.20166504	0	0.73944	2	0.73333144	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS5;c__	k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.73944	-0.13350332	0	0.73944	2	0.93431437	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS5;c__	k__Bacteria;p__Chlorobi;c__OPB56	0.73944	-0.12108207	0	0.73944	2	0.9276433	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS5;c__	k__Bacteria;p__Chloroflexi;Other	0.73944	-0.031449378	0	0.73944	2	0.87800306	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS5;c__	k__Bacteria;p__GN04;c__MSB-5A5	0.73944	0.16529512	0	0.73944	2	0.7577235	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS5;c__	k__Bacteria;p__NC10;c__wb1-A12	0.73944	0.15780836	0	0.73944	2	0.7626478	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__WS5;c__	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.73944	0.27563494	0	0.73944	2	0.68103236	0.005316005	0.0183695404092527	0.136964339948604
Richness_Avg	k__Bacteria;p__Spirochaetes;c__[Brevinematae]	0.73944	0.72862744	0	0.73944	2	-0.10398367	0.005316005	0.0183695404092527	0.136964339948604
PD_Avg	k__Bacteria;p__Acidobacteria;c__TM1	0.73944	0.35429636	0	0.73944	2	0.62059945	0.005316005	0.0183695404092527	0.136964339948604
PD_Avg	k__Bacteria;p__Bacteroidetes;c__BME43	0.73944	0.42584723	0	0.73944	2	0.55999357	0.005316005	0.0183695404092527	0.136964339948604
PD_Avg	k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22	0.73944	0.057670474	0	0.73944	2	0.82569337	0.005316005	0.0183695404092527	0.136964339948604
Temperature	k__Archaea;p__Crenarchaeota;c__MBGA	0.73944	0.62431115	0	0.73944	2	-0.33930647	0.005316005	0.0183695404092527	0.136964339948604
Temperature	k__Bacteria;p__Acidobacteria;c__TM1	0.73944	0.34679264	0	0.73944	2	0.6266158	0.005316005	0.0183695404092527	0.136964339948604
Temperature	k__Bacteria;p__Elusimicrobia;c__4-29	0.73944	0.51626754	0	0.73944	2	-0.47241133	0.005316005	0.0183695404092527	0.136964339948604
Temperature	k__Bacteria;p__Planctomycetes;c__[Brocadiae]	0.73944	0.19949919	0	0.73944	2	0.73480666	0.005316005	0.0183695404092527	0.136964339948604
Temperature	PD_Avg	0.73944	-0.20104057	0	0.73944	2	0.9697838	0.005316005	0.0183695404092527	0.136964339948604
OrganicMatter_500	k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22	0.73944	0.29301813	0	0.73944	2	-0.6681481	0.005316005	0.0183695404092527	0.136964339948604
OrganicMatter_500	k__Bacteria;p__Elusimicrobia;c__Endomicrobia	0.73944	0.31708935	0	0.73944	2	-0.6498851	0.005316005	0.0183695404092527	0.136964339948604
OrganicMatter_500	k__Bacteria;p__OctSpA1-106;c__	0.73944	0.42920154	0	0.73944	2	-0.55699056	0.005316005	0.0183695404092527	0.136964339948604
OrganicMatter_500	k__Bacteria;p__Proteobacteria;Other	0.73944	0.38733238	0	0.73944	2	-0.5933866	0.005316005	0.0183695404092527	0.136964339948604
OrganicMatter_500	k__Bacteria;p__SC4;c__	0.73944	0.30626816	0	0.73944	2	0.65815794	0.005316005	0.0183695404092527	0.136964339948604
