X var	Y var	MIC (strength)	MIC-p^2 (nonlinearity)	MAS (non-monotonicity)	MEV (functionality)	MCN (complexity)	Linear regression (p)	rawp	BH	BY
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j	0.99107	0.85617936	0	0.99107	2	0.36727455	0.000259948	0.00731177043609023	0.064376172400879
k__Bacteria;p__TM6;c__SBRH58;o__	k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__	0.99107	0.52891773	0	0.99107	2	0.6798178	0.000259948	0.00731177043609023	0.064376172400879
k__Bacteria;p__TM6;c__SBRH58;o__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales	0.99107	0.17283607	0	0.99107	2	0.90456283	0.000259948	0.00731177043609023	0.064376172400879
k__Bacteria;p__TM6;c__SBRH58;o__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__pLW-97	0.99107	0.8312969	0	0.99107	2	0.39971617	0.000259948	0.00731177043609023	0.064376172400879
k__Bacteria;p__TM6;c__SBRH58;o__	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__	0.99107	0.17315233	0	0.99107	2	0.904388	0.000259948	0.00731177043609023	0.064376172400879
k__Bacteria;p__TM6;c__SBRH58;o__	k__Bacteria;p__LD1;c__;o__	0.99107	0.5520481	0	0.99107	2	0.6625873	0.000259948	0.00731177043609023	0.064376172400879
k__Bacteria;p__TM6;c__SBRH58;o__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	0.99107	0.4136191	0	0.99107	2	0.7599019	0.000259948	0.00731177043609023	0.064376172400879
k__Bacteria;p__TM6;c__SBRH58;o__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	0.99107	0.47734714	0	0.99107	2	0.7167446	0.000259948	0.00731177043609023	0.064376172400879
k__Bacteria;p__Cyanobacteria;c__;o__	k__Archaea;p__Crenarchaeota;c__MBGA;o__NRP-J	0.96407	0.92111766	0	0.96407	2	0.20724945	0.000259948	0.00731177043609023	0.064376172400879
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__B97	k__Bacteria;p__Cyanobacteria;c__;o__	0.96407	0.79098153	0	0.96407	2	-0.41603908	0.000259948	0.00731177043609023	0.064376172400879
k__Bacteria;p__Chloroflexi;c__;o__	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	0.8524	0.119868755	0	0.8524	2	0.8558804	0.000789321	0.017144116125	0.150944642610231
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales	k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__	0.8524	0.8405561	0	0.8524	2	0.10882973	0.000789321	0.017144116125	0.150944642610231
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales	0.8524	0.35280362	0	0.8524	2	-0.7068213	0.000789321	0.017144116125	0.150944642610231
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales	k__Bacteria;p__Chloroflexi;c__Anaerolineae;Other	0.8524	0.60346437	0	0.8524	2	-0.49893454	0.000789321	0.017144116125	0.150944642610231
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales	0.8524	0.3802387	0	0.8524	2	-0.6871399	0.000789321	0.017144116125	0.150944642610231
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.8524	0.4102754	0	0.8524	2	0.6649245	0.000789321	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14	k__Archaea;p__Crenarchaeota;c__MCG;o__	0.7642	0.68936	0	0.7642	2	-0.2735689	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.7642	0.26013845	0	0.7642	2	0.7099729	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__OPB41;o__	k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14	0.7642	0.59989387	0	0.7642	2	0.40534687	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__	k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14	0.7642	0.67171353	0	0.7642	2	0.30411583	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Chloroflexi;c__SAR202;o__	k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14	0.7642	0.699311	0	0.7642	2	0.25473315	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885	k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14	0.7642	0.71245575	0	0.7642	2	0.22747356	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1	k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14	0.7642	0.4930015	0	0.7642	2	0.5207672	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Fibrobacteres;c__SBZC_2415;o__	k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14	0.7642	0.6712704	0	0.7642	2	0.30484352	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Firmicutes;c__Clostridia;o__	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;Other	0.7642	0.05199921	0	0.7642	2	0.8439199	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Firmicutes;c__Clostridia;o__	k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40	0.7642	-0.019721806	0	0.7642	2	0.88539356	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Firmicutes;c__Clostridia;o__	k__Bacteria;p__Acidobacteria;c__DA052;o__E29	0.7642	0.09770328	0	0.7642	2	0.8163925	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Firmicutes;c__Clostridia;o__	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	0.7642	0.07447457	0	0.7642	2	0.8304971	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Firmicutes;c__Clostridia;o__	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.7642	0.092343986	0	0.7642	2	0.81966823	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Firmicutes;c__Clostridia;o__	k__Bacteria;p__Chlorobi;c__OPB56;o__	0.7642	0.020218134	0	0.7642	2	0.8625438	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Firmicutes;c__Clostridia;o__	k__Bacteria;p__Chloroflexi;Other;Other	0.7642	0.10254556	0	0.7642	2	0.8134214	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Firmicutes;c__Clostridia;o__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales	0.7642	0.012062788	0	0.7642	2	0.8672584	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Firmicutes;c__Clostridia;o__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39	0.7642	0.019676685	0	0.7642	2	0.86285764	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Firmicutes;c__Clostridia;o__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__WCHB1-50	0.7642	0.3341616	0	0.7642	2	0.6557731	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.7642	0.17227358	0	0.7642	2	0.7693675	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales	k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.7642	0.07767475	0	0.7642	2	0.82856816	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290	0.7642	0.30155116	0	0.7642	2	0.68018293	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	0.7642	0.7603328	0	0.7642	2	0.062186442	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b	k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14	0.7642	0.56675404	0	0.7642	2	0.4443489	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.7642	0.18291402	0	0.7642	2	0.76242113	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14	k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.7642	0.026715457	0	0.7642	2	0.8587692	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__	k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.7642	0.67693186	0	0.7642	2	0.29541177	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.7642	0.14668465	0	0.7642	2	0.78582144	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.7642	0.72909135	0	0.7642	2	0.18737294	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13	k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.7642	-0.024487913	0	0.7642	2	0.888081	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.7642	0.08844656	0	0.7642	2	0.8220422	0.003223614	0.017144116125	0.150944642610231
SulfateSulfur_ppm	k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14	0.7642	0.6027232	0	0.7642	2	0.40184176	0.003223614	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;Other	0.73944	0.06440228	0	0.73944	2	0.8216068	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__RB25;o__	k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__	0.73944	-0.1093775	0	0.73944	2	0.9213129	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__RB25;o__	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;Other	0.73944	0.0010455251	0	0.73944	2	0.8592988	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__RB25;o__	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.73944	-0.20425397	0	0.73944	2	0.9714391	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__S035;o__	k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__	0.73944	-0.23010057	0	0.73944	2	0.9846525	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__S035;o__	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;Other	0.73944	0.080466926	0	0.73944	2	0.8117716	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__S035;o__	k__Bacteria;p__Acidobacteria;c__OS-K;o__	0.73944	0.7387979	0	0.73944	2	0.025340348	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__S035;o__	k__Bacteria;p__Acidobacteria;c__RB25;o__	0.73944	-0.20180303	0	0.73944	2	0.9701768	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;Other	0.73944	0.45203632	0	0.73944	2	-0.53610045	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725	k__Bacteria;p__Acidobacteria;c__S035;o__	0.73944	0.49936825	0	0.73944	2	-0.4899712	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__	k__Archaea;p__Crenarchaeota;c__MCG;o__	0.73944	-0.11669791	0	0.73944	2	0.92527723	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.73944	0.6746193	0	0.73944	2	0.25459906	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15	0.73944	0.4938196	0	0.73944	2	0.49560106	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100	k__Bacteria;p__Acidobacteria;c__RB25;o__	0.73944	0.4307484	0	0.73944	2	0.5556002	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100	k__Bacteria;p__Acidobacteria;c__S035;o__	0.73944	0.5373168	0	0.73944	2	0.44958115	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725	0.73944	0.42093322	0	0.73944	2	-0.5643641	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15	0.73944	0.72585547	0	0.73944	2	0.11655275	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	k__Bacteria;p__Acidobacteria;c__RB25;o__	0.73944	0.710864	0	0.73944	2	0.16904439	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	k__Bacteria;p__Acidobacteria;c__S035;o__	0.73944	0.72721654	0	0.73944	2	0.1105599	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725	0.73944	0.59786224	0	0.73944	2	-0.3762682	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20	k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__	0.73944	0.44459906	0	0.73944	2	0.5429926	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15	0.73944	0.67423743	0	0.73944	2	0.25534797	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20	k__Bacteria;p__Acidobacteria;c__RB25;o__	0.73944	0.5111988	0	0.73944	2	0.47774595	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.73944	0.5808778	0	0.73944	2	0.39819872	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18	k__Bacteria;p__Acidobacteria;c__RB25;o__	0.73944	0.23018837	0	0.73944	2	0.7136187	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36	k__Archaea;p__Crenarchaeota;c__MCG;o__	0.73944	0.49778974	0	0.73944	2	-0.49157938	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15	0.73944	0.21075094	0	0.73944	2	0.7271101	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__WCHB1-81	k__Bacteria;p__Acidobacteria;c__DA052;o__E29	0.73944	0.09181887	0	0.73944	2	0.80474913	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__WCHB1-81	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	0.73944	0.7233228	0	0.73944	2	0.12695368	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__OPB41;o__	k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__	0.73944	-0.19058698	0	0.73944	2	0.9643791	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__OPB41;o__	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;Other	0.73944	0.15827972	0	0.73944	2	0.7623387	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__OPB41;o__	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15	0.73944	0.0023885965	0	0.73944	2	0.858517	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__OPB41;o__	k__Bacteria;p__Acidobacteria;c__S035;o__	0.73944	-0.18142891	0	0.73944	2	0.95961916	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__OPB41;o__	k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725	0.73944	0.43040657	0	0.73944	2	-0.5559078	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__OPB41;o__	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100	0.73944	0.39661798	0	0.73944	2	0.5855101	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__OPB41;o__	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.73944	0.6220596	0	0.73944	2	0.34260824	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__OPB41;o__	k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20	0.73944	0.34587726	0	0.73944	2	0.6273458	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__OPB41;o__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__WCHB1-81	0.73944	0.70553684	0	0.73944	2	0.18412817	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	k__Bacteria;p__Acidobacteria;c__DA052;o__E29	0.73944	-0.19288248	0	0.73944	2	0.9655685	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	k__Bacteria;p__Acidobacteria;c__OS-K;o__	0.73944	0.047030807	0	0.73944	2	0.8321113	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	k__Bacteria;p__Acidobacteria;c__S035;o__	0.73944	0.7393286	0	0.73944	2	0.010554942	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.73944	0.6587146	0	0.73944	2	0.28412217	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__WCHB1-81	0.73944	0.022635818	0	0.73944	2	0.8466429	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__SJA-22	k__Archaea;p__Crenarchaeota;c__MBGA;o__NRP-J	0.73944	0.6764438	0	0.73944	2	0.2509904	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__RB046	k__Bacteria;p__Armatimonadetes;c__SJA-176;o__GAB-B06	0.73944	0.25141016	0	0.73944	2	0.69859135	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__TP122	k__Bacteria;p__Acidobacteria;c__DA052;o__E29	0.73944	-0.15929067	0	0.73944	2	0.9480141	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__TP122	k__Bacteria;p__Armatimonadetes;c__SJA-176;o__GAB-B06	0.73944	0.092695	0	0.73944	2	0.8042046	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;Other;Other	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;Other	0.73944	0.31370425	0	0.73944	2	0.6524843	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;Other;Other	k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40	0.73944	0.28803033	0	0.73944	2	0.6718703	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__BME43;o__	k__Bacteria;p__Acidobacteria;c__BPC102;o__	0.73944	0.34249595	0	0.73944	2	0.630035	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40	0.73944	-0.22253442	0	0.73944	2	0.98080295	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	k__Bacteria;p__Acidobacteria;c__DA052;o__E29	0.73944	-0.20734406	0	0.73944	2	0.9730283	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	k__Bacteria;p__Armatimonadetes;c__SJA-176;o__GAB-B06	0.73944	0.29704708	0	0.73944	2	0.66512626	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	k__Bacteria;p__Armatimonadetes;c__SJA-176;o__RB046	0.73944	-0.08288419	0	0.73944	2	0.90682095	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	k__Bacteria;p__Armatimonadetes;c__SJA-176;o__TP122	0.73944	-0.15321213	0	0.73944	2	0.9448027	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	k__Bacteria;p__Bacteroidetes;Other;Other	0.73944	0.24432072	0	0.73944	2	0.70364714	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__SM1A07;o__	k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__	0.73944	0.32425243	0	0.73944	2	0.6443505	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__SM1A07;o__	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;Other	0.73944	0.035469234	0	0.73944	2	0.83902967	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__SM1A07;o__	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.73944	0.22016841	0	0.73944	2	0.720605	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__SM1A07;o__	k__Bacteria;p__Acidobacteria;c__OS-K;o__	0.73944	0.3501163	0	0.73944	2	0.6239581	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__SM1A07;o__	k__Bacteria;p__Acidobacteria;c__RB25;o__	0.73944	0.12755764	0	0.73944	2	0.7822291	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__SM1A07;o__	k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725	0.73944	0.21254182	0	0.73944	2	-0.7258775	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__SM1A07;o__	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100	0.73944	0.380648	0	0.73944	2	0.5989925	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__SM1A07;o__	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.73944	0.69278073	0	0.73944	2	0.21600768	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__SM1A07;o__	k__Bacteria;p__Actinobacteria;c__OPB41;o__	0.73944	0.25433415	0	0.73944	2	0.6964954	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__SM1A07;o__	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	0.73944	0.28810057	0	0.73944	2	0.671818	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__	k__Bacteria;p__Acidobacteria;c__TM1;o__	0.73944	0.39757967	0	0.73944	2	0.58468825	0.005316005	0.017144116125	0.150944642610231
